Position Label,Beacon 1,RSS 1,Beacon 2,RSS 2,Beacon 3,RSS 3,Beacon 4,RSS 4,Beacon 5,RSS 5,Beacon 6,RSS 6,Beacon 7,RSS 7,Beacon 8,RSS 8
100,0.22,-0.707,0.12,-0.605,0.6,-0.758,0.2,-0.718,0.209,-0.662,0.14,-0.634,0.15,-0.653,0.1844,-0.574
100,0.22,-0.696,0.12,-0.596,0.6,-0.745,0.2,-0.718,0.209,-0.657,0.14,-0.632,0.15,-0.65,0.1844,-0.567
100,0.22,-0.645,0.12,-0.66,0.6,-0.779,0.2,-0.775,0.209,-0.702,0.14,-0.658,0.15,-0.586,0.1844,-0.623
100,0.22,-0.527,0.12,-0.669,0.6,-0.608,0.2,-0.676,0.209,-0.643,0.14,-0.688,0.15,-0.662,0.1844,-0.709
100,0.22,-0.603,0.12,-0.587,0.6,-0.68,0.2,-0.617,0.209,-0.554,0.14,-0.67,0.15,-0.689,0.1844,-0.658
100,0.22,-0.659,0.12,-0.689,0.6,-0.719,0.2,-0.699,0.209,-0.619,0.14,-0.531,0.15,-0.634,0.1844,-0.619
100,0.22,-0.536,0.12,-0.621,0.6,-0.554,0.2,-0.644,0.209,-0.629,0.14,-0.694,0.15,-0.635,0.1844,-0.714
100,0.22,-0.533,0.12,-0.638,0.6,-0.602,0.2,-0.644,0.209,-0.638,0.14,-0.692,0.15,-0.657,0.1844,-0.702
100,0.22,-0.633,0.12,-0.618,0.6,-0.721,0.2,-0.723,0.209,-0.642,0.14,-0.564,0.15,-0.682,0.1844,-0.617
100,0.22,-0.606,0.12,-0.594,0.6,-0.705,0.2,-0.705,0.209,-0.605,0.14,-0.589,0.15,-0.693,0.1844,-0.616
100,0.22,-0.554,0.12,-0.652,0.6,-0.589,0.2,-0.612,0.209,-0.621,0.14,-0.695,0.15,-0.679,0.1844,-0.703
100,0.22,-0.674,0.12,-0.634,0.6,-0.764,0.2,-0.767,0.209,-0.717,0.14,-0.666,0.15,-0.601,0.1844,-0.62
100,0.22,-0.607,0.12,-0.597,0.6,-0.676,0.2,-0.61,0.209,-0.547,0.14,-0.682,0.15,-0.688,0.1844,-0.663
100,0.22,-0.627,0.12,-0.564,0.6,-0.713,0.2,-0.68,0.209,-0.593,0.14,-0.578,0.15,-0.68,0.1844,-0.608
100,0.22,-0.674,0.12,-0.612,0.6,-0.759,0.2,-0.742,0.209,-0.682,0.14,-0.648,0.15,-0.567,0.1844,-0.612
100,0.22,-0.686,0.12,-0.611,0.6,-0.743,0.2,-0.707,0.209,-0.645,0.14,-0.55,0.15,-0.684,0.1844,-0.601
100,0.22,-0.693,0.12,-0.638,0.6,-0.771,0.2,-0.741,0.209,-0.642,0.14,-0.601,0.15,-0.636,0.1844,-0.583
100,0.22,-0.68,0.12,-0.643,0.6,-0.779,0.2,-0.745,0.209,-0.685,0.14,-0.663,0.15,-0.627,0.1844,-0.609
100,0.22,-0.556,0.12,-0.663,0.6,-0.591,0.2,-0.604,0.209,-0.628,0.14,-0.704,0.15,-0.674,0.1844,-0.728
100,0.22,-0.597,0.12,-0.606,0.6,-0.66,0.2,-0.598,0.209,-0.582,0.14,-0.688,0.15,-0.678,0.1844,-0.666
100,0.22,-0.548,0.12,-0.602,0.6,-0.558,0.2,-0.621,0.209,-0.63,0.14,-0.678,0.15,-0.631,0.1844,-0.702
100,0.22,-0.7,0.12,-0.522,0.6,-0.756,0.2,-0.751,0.209,-0.679,0.14,-0.636,0.15,-0.622,0.1844,-0.605
100,0.22,-0.693,0.12,-0.646,0.6,-0.768,0.2,-0.737,0.209,-0.65,0.14,-0.58,0.15,-0.651,0.1844,-0.588
100,0.22,-0.592,0.12,-0.619,0.6,-0.665,0.2,-0.628,0.209,-0.55,0.14,-0.708,0.15,-0.712,0.1844,-0.675
100,0.22,-0.651,0.12,-0.656,0.6,-0.791,0.2,-0.767,0.209,-0.702,0.14,-0.669,0.15,-0.591,0.1844,-0.622
100,0.22,-0.599,0.12,-0.646,0.6,-0.681,0.2,-0.605,0.209,-0.571,0.14,-0.685,0.15,-0.687,0.1844,-0.651
100,0.22,-0.624,0.12,-0.586,0.6,-0.69,0.2,-0.632,0.209,-0.555,0.14,-0.673,0.15,-0.687,0.1844,-0.654
100,0.22,-0.573,0.12,-0.635,0.6,-0.692,0.2,-0.622,0.209,-0.55,0.14,-0.689,0.15,-0.694,0.1844,-0.67
100,0.22,-0.609,0.12,-0.612,0.6,-0.705,0.2,-0.706,0.209,-0.607,0.14,-0.591,0.15,-0.694,0.1844,-0.616
100,0.22,-0.506,0.12,-0.645,0.6,-0.601,0.2,-0.652,0.209,-0.64,0.14,-0.709,0.15,-0.669,0.1844,-0.684
100,0.22,-0.602,0.12,-0.642,0.6,-0.689,0.2,-0.626,0.209,-0.561,0.14,-0.659,0.15,-0.726,0.1844,-0.688
100,0.22,-0.526,0.12,-0.64,0.6,-0.565,0.2,-0.666,0.209,-0.637,0.14,-0.703,0.15,-0.648,0.1844,-0.712
100,0.22,-0.65,0.12,-0.692,0.6,-0.734,0.2,-0.692,0.209,-0.605,0.14,-0.547,0.15,-0.688,0.1844,-0.615
100,0.22,-0.625,0.12,-0.657,0.6,-0.648,0.2,-0.599,0.209,-0.558,0.14,-0.636,0.15,-0.625,0.1844,-0.675
100,0.22,-0.6,0.12,-0.583,0.6,-0.637,0.2,-0.591,0.209,-0.608,0.14,-0.677,0.15,-0.662,0.1844,-0.667
100,0.22,-0.634,0.12,-0.631,0.6,-0.726,0.2,-0.719,0.209,-0.65,0.14,-0.566,0.15,-0.681,0.1844,-0.619
100,0.22,-0.633,0.12,-0.62,0.6,-0.72,0.2,-0.72,0.209,-0.648,0.14,-0.562,0.15,-0.681,0.1844,-0.619
100,0.22,-0.678,0.12,-0.665,0.6,-0.706,0.2,-0.694,0.209,-0.626,0.14,-0.552,0.15,-0.636,0.1844,-0.613
100,0.22,-0.642,0.12,-0.678,0.6,-0.708,0.2,-0.708,0.209,-0.635,0.14,-0.54,0.15,-0.665,0.1844,-0.622
100,0.22,-0.597,0.12,-0.68,0.6,-0.703,0.2,-0.644,0.209,-0.543,0.14,-0.682,0.15,-0.715,0.1844,-0.646
100,0.22,-0.623,0.12,-0.61,0.6,-0.692,0.2,-0.612,0.209,-0.556,0.14,-0.679,0.15,-0.701,0.1844,-0.655
100,0.22,-0.577,0.12,-0.654,0.6,-0.624,0.2,-0.575,0.209,-0.594,0.14,-0.697,0.15,-0.676,0.1844,-0.711
100,0.22,-0.625,0.12,-0.664,0.6,-0.649,0.2,-0.599,0.209,-0.559,0.14,-0.636,0.15,-0.625,0.1844,-0.676
100,0.22,-0.689,0.12,-0.643,0.6,-0.765,0.2,-0.737,0.209,-0.653,0.14,-0.586,0.15,-0.654,0.1844,-0.589
100,0.22,-0.609,0.12,-0.661,0.6,-0.717,0.2,-0.68,0.209,-0.572,0.14,-0.599,0.15,-0.683,0.1844,-0.628
100,0.22,-0.586,0.12,-0.642,0.6,-0.675,0.2,-0.635,0.209,-0.543,0.14,-0.709,0.15,-0.707,0.1844,-0.68
100,0.22,-0.705,0.12,-0.644,0.6,-0.769,0.2,-0.744,0.209,-0.637,0.14,-0.594,0.15,-0.654,0.1844,-0.589
100,0.22,-0.663,0.12,-0.697,0.6,-0.698,0.2,-0.697,0.209,-0.6,0.14,-0.603,0.15,-0.687,0.1844,-0.636
100,0.22,-0.545,0.12,-0.618,0.6,-0.565,0.2,-0.668,0.209,-0.639,0.14,-0.704,0.15,-0.642,0.1844,-0.711
100,0.22,-0.672,0.12,-0.593,0.6,-0.768,0.2,-0.762,0.209,-0.662,0.14,-0.616,0.15,-0.636,0.1844,-0.583
100,0.22,-0.624,0.12,-0.658,0.6,-0.641,0.2,-0.592,0.209,-0.561,0.14,-0.637,0.15,-0.622,0.1844,-0.675
100,0.22,-0.547,0.12,-0.596,0.6,-0.579,0.2,-0.601,0.209,-0.623,0.14,-0.702,0.15,-0.732,0.1844,-0.722
100,0.22,-0.684,0.12,-0.617,0.6,-0.759,0.2,-0.745,0.209,-0.681,0.14,-0.654,0.15,-0.555,0.1844,-0.636
100,0.22,-0.679,0.12,-0.613,0.6,-0.761,0.2,-0.731,0.209,-0.652,0.14,-0.591,0.15,-0.635,0.1844,-0.596
100,0.22,-0.529,0.12,-0.642,0.6,-0.594,0.2,-0.631,0.209,-0.63,0.14,-0.727,0.15,-0.656,0.1844,-0.676
100,0.22,-0.651,0.12,-0.68,0.6,-0.697,0.2,-0.681,0.209,-0.62,0.14,-0.579,0.15,-0.66,0.1844,-0.622
100,0.22,-0.542,0.12,-0.58,0.6,-0.57,0.2,-0.641,0.209,-0.647,0.14,-0.735,0.15,-0.684,0.1844,-0.731
100,0.22,-0.559,0.12,-0.638,0.6,-0.584,0.2,-0.597,0.209,-0.613,0.14,-0.705,0.15,-0.677,0.1844,-0.694
100,0.22,-0.587,0.12,-0.641,0.6,-0.678,0.2,-0.61,0.209,-0.573,0.14,-0.68,0.15,-0.694,0.1844,-0.659
100,0.22,-0.622,0.12,-0.67,0.6,-0.707,0.2,-0.708,0.209,-0.611,0.14,-0.607,0.15,-0.703,0.1844,-0.612
100,0.22,-0.7,0.12,-0.649,0.6,-0.772,0.2,-0.749,0.209,-0.627,0.14,-0.58,0.15,-0.651,0.1844,-0.588
100,0.22,-0.544,0.12,-0.594,0.6,-0.551,0.2,-0.637,0.209,-0.639,0.14,-0.735,0.15,-0.691,0.1844,-0.72
100,0.22,-0.608,0.12,-0.531,0.6,-0.702,0.2,-0.688,0.209,-0.588,0.14,-0.574,0.15,-0.683,0.1844,-0.625
100,0.22,-0.663,0.12,-0.614,0.6,-0.748,0.2,-0.725,0.209,-0.663,0.14,-0.592,0.15,-0.684,0.1844,-0.57
100,0.22,-0.673,0.12,-0.601,0.6,-0.768,0.2,-0.767,0.209,-0.664,0.14,-0.617,0.15,-0.638,0.1844,-0.584
100,0.22,-0.546,0.12,-0.568,0.6,-0.578,0.2,-0.64,0.209,-0.648,0.14,-0.733,0.15,-0.68,0.1844,-0.73
100,0.22,-0.69,0.12,-0.646,0.6,-0.766,0.2,-0.736,0.209,-0.652,0.14,-0.585,0.15,-0.653,0.1844,-0.59
100,0.22,-0.49,0.12,-0.639,0.6,-0.622,0.2,-0.676,0.209,-0.644,0.14,-0.698,0.15,-0.66,0.1844,-0.68
100,0.22,-0.598,0.12,-0.605,0.6,-0.656,0.2,-0.597,0.209,-0.577,0.14,-0.674,0.15,-0.675,0.1844,-0.656
100,0.22,-0.675,0.12,-0.627,0.6,-0.763,0.2,-0.752,0.209,-0.717,0.14,-0.671,0.15,-0.603,0.1844,-0.616
100,0.22,-0.637,0.12,-0.677,0.6,-0.713,0.2,-0.703,0.209,-0.616,0.14,-0.592,0.15,-0.71,0.1844,-0.61
100,0.22,-0.57,0.12,-0.57,0.6,-0.579,0.2,-0.594,0.209,-0.655,0.14,-0.707,0.15,-0.718,0.1844,-0.744
100,0.22,-0.603,0.12,-0.609,0.6,-0.683,0.2,-0.624,0.209,-0.557,0.14,-0.663,0.15,-0.683,0.1844,-0.66
100,0.22,-0.651,0.12,-0.692,0.6,-0.731,0.2,-0.692,0.209,-0.605,0.14,-0.548,0.15,-0.684,0.1844,-0.613
100,0.22,-0.68,0.12,-0.663,0.6,-0.779,0.2,-0.743,0.209,-0.677,0.14,-0.658,0.15,-0.63,0.1844,-0.605
100,0.22,-0.592,0.12,-0.646,0.6,-0.681,0.2,-0.614,0.209,-0.569,0.14,-0.707,0.15,-0.722,0.1844,-0.688
100,0.22,-0.699,0.12,-0.551,0.6,-0.766,0.2,-0.723,0.209,-0.689,0.14,-0.632,0.15,-0.638,0.1844,-0.576
100,0.22,-0.696,0.12,-0.521,0.6,-0.761,0.2,-0.748,0.209,-0.688,0.14,-0.619,0.15,-0.636,0.1844,-0.584
100,0.22,-0.655,0.12,-0.693,0.6,-0.726,0.2,-0.691,0.209,-0.602,0.14,-0.546,0.15,-0.681,0.1844,-0.609
100,0.22,-0.704,0.12,-0.649,0.6,-0.766,0.2,-0.747,0.209,-0.636,0.14,-0.584,0.15,-0.65,0.1844,-0.592
100,0.22,-0.57,0.12,-0.638,0.6,-0.596,0.2,-0.63,0.209,-0.624,0.14,-0.698,0.15,-0.649,0.1844,-0.7
100,0.22,-0.611,0.12,-0.681,0.6,-0.714,0.2,-0.675,0.209,-0.552,0.14,-0.616,0.15,-0.689,0.1844,-0.647
100,0.22,-0.677,0.12,-0.633,0.6,-0.77,0.2,-0.741,0.209,-0.676,0.14,-0.655,0.15,-0.56,0.1844,-0.622
100,0.22,-0.672,0.12,-0.583,0.6,-0.745,0.2,-0.727,0.209,-0.678,0.14,-0.599,0.15,-0.676,0.1844,-0.566
100,0.22,-0.684,0.12,-0.597,0.6,-0.74,0.2,-0.748,0.209,-0.682,0.14,-0.648,0.15,-0.637,0.1844,-0.609
100,0.22,-0.578,0.12,-0.628,0.6,-0.68,0.2,-0.601,0.209,-0.541,0.14,-0.703,0.15,-0.71,0.1844,-0.688
100,0.22,-0.676,0.12,-0.636,0.6,-0.742,0.2,-0.737,0.209,-0.66,0.14,-0.578,0.15,-0.687,0.1844,-0.595
100,0.22,-0.536,0.12,-0.61,0.6,-0.567,0.2,-0.679,0.209,-0.641,0.14,-0.706,0.15,-0.651,0.1844,-0.715
100,0.22,-0.55,0.12,-0.67,0.6,-0.574,0.2,-0.609,0.209,-0.622,0.14,-0.697,0.15,-0.667,0.1844,-0.708
100,0.22,-0.679,0.12,-0.599,0.6,-0.765,0.2,-0.743,0.209,-0.677,0.14,-0.646,0.15,-0.558,0.1844,-0.62
100,0.22,-0.669,0.12,-0.702,0.6,-0.719,0.2,-0.701,0.209,-0.616,0.14,-0.59,0.15,-0.679,0.1844,-0.623
100,0.22,-0.656,0.12,-0.652,0.6,-0.713,0.2,-0.696,0.209,-0.603,0.14,-0.58,0.15,-0.672,0.1844,-0.621
100,0.22,-0.672,0.12,-0.593,0.6,-0.762,0.2,-0.788,0.209,-0.68,0.14,-0.63,0.15,-0.612,0.1844,-0.623
100,0.22,-0.667,0.12,-0.579,0.6,-0.765,0.2,-0.771,0.209,-0.666,0.14,-0.617,0.15,-0.635,0.1844,-0.587
100,0.22,-0.676,0.12,-0.576,0.6,-0.749,0.2,-0.727,0.209,-0.68,0.14,-0.602,0.15,-0.671,0.1844,-0.572
100,0.22,-0.696,0.12,-0.526,0.6,-0.762,0.2,-0.734,0.209,-0.686,0.14,-0.622,0.15,-0.636,0.1844,-0.583
100,0.22,-0.668,0.12,-0.644,0.6,-0.771,0.2,-0.741,0.209,-0.678,0.14,-0.647,0.15,-0.58,0.1844,-0.61
100,0.22,-0.512,0.12,-0.647,0.6,-0.61,0.2,-0.637,0.209,-0.635,0.14,-0.709,0.15,-0.649,0.1844,-0.708
100,0.22,-0.552,0.12,-0.68,0.6,-0.571,0.2,-0.608,0.209,-0.621,0.14,-0.696,0.15,-0.664,0.1844,-0.709
100,0.22,-0.666,0.12,-0.585,0.6,-0.764,0.2,-0.741,0.209,-0.671,0.14,-0.654,0.15,-0.584,0.1844,-0.595
100,0.22,-0.595,0.12,-0.607,0.6,-0.648,0.2,-0.581,0.209,-0.588,0.14,-0.68,0.15,-0.671,0.1844,-0.66
100,0.22,-0.645,0.12,-0.66,0.6,-0.779,0.2,-0.774,0.209,-0.702,0.14,-0.658,0.15,-0.587,0.1844,-0.623
100,0.22,-0.545,0.12,-0.626,0.6,-0.578,0.2,-0.624,0.209,-0.63,0.14,-0.71,0.15,-0.695,0.1844,-0.726
100,0.22,-0.661,0.12,-0.645,0.6,-0.785,0.2,-0.778,0.209,-0.689,0.14,-0.695,0.15,-0.588,0.1844,-0.627
100,0.22,-0.635,0.12,-0.678,0.6,-0.707,0.2,-0.714,0.209,-0.638,0.14,-0.532,0.15,-0.644,0.1844,-0.606
100,0.22,-0.654,0.12,-0.599,0.6,-0.731,0.2,-0.691,0.209,-0.641,0.14,-0.55,0.15,-0.682,0.1844,-0.602
100,0.22,-0.609,0.12,-0.592,0.6,-0.656,0.2,-0.641,0.209,-0.6,0.14,-0.672,0.15,-0.671,0.1844,-0.662
100,0.22,-0.586,0.12,-0.626,0.6,-0.675,0.2,-0.611,0.209,-0.569,0.14,-0.683,0.15,-0.704,0.1844,-0.665
100,0.22,-0.56,0.12,-0.584,0.6,-0.58,0.2,-0.592,0.209,-0.623,0.14,-0.683,0.15,-0.718,0.1844,-0.73
100,0.22,-0.564,0.12,-0.611,0.6,-0.586,0.2,-0.609,0.209,-0.616,0.14,-0.716,0.15,-0.679,0.1844,-0.702
100,0.22,-0.664,0.12,-0.699,0.6,-0.72,0.2,-0.709,0.209,-0.62,0.14,-0.561,0.15,-0.674,0.1844,-0.617
100,0.22,-0.59,0.12,-0.614,0.6,-0.679,0.2,-0.618,0.209,-0.558,0.14,-0.707,0.15,-0.723,0.1844,-0.683
100,0.22,-0.571,0.12,-0.59,0.6,-0.582,0.2,-0.606,0.209,-0.609,0.14,-0.699,0.15,-0.638,0.1844,-0.691
100,0.22,-0.576,0.12,-0.653,0.6,-0.603,0.2,-0.642,0.209,-0.64,0.14,-0.695,0.15,-0.651,0.1844,-0.697
100,0.22,-0.605,0.12,-0.647,0.6,-0.685,0.2,-0.607,0.209,-0.571,0.14,-0.689,0.15,-0.684,0.1844,-0.648
100,0.22,-0.669,0.12,-0.578,0.6,-0.767,0.2,-0.771,0.209,-0.664,0.14,-0.618,0.15,-0.634,0.1844,-0.585
100,0.22,-0.516,0.12,-0.614,0.6,-0.599,0.2,-0.671,0.209,-0.652,0.14,-0.711,0.15,-0.658,0.1844,-0.694
100,0.22,-0.593,0.12,-0.651,0.6,-0.677,0.2,-0.64,0.209,-0.538,0.14,-0.669,0.15,-0.683,0.1844,-0.657
100,0.22,-0.565,0.12,-0.601,0.6,-0.585,0.2,-0.612,0.209,-0.621,0.14,-0.719,0.15,-0.678,0.1844,-0.703
100,0.22,-0.54,0.12,-0.579,0.6,-0.557,0.2,-0.65,0.209,-0.651,0.14,-0.713,0.15,-0.687,0.1844,-0.746
100,0.22,-0.631,0.12,-0.641,0.6,-0.718,0.2,-0.703,0.209,-0.628,0.14,-0.589,0.15,-0.68,0.1844,-0.619
100,0.22,-0.615,0.12,-0.69,0.6,-0.643,0.2,-0.588,0.209,-0.594,0.14,-0.667,0.15,-0.662,0.1844,-0.684
100,0.22,-0.583,0.12,-0.648,0.6,-0.68,0.2,-0.643,0.209,-0.544,0.14,-0.672,0.15,-0.687,0.1844,-0.664
100,0.22,-0.662,0.12,-0.622,0.6,-0.785,0.2,-0.766,0.209,-0.722,0.14,-0.689,0.15,-0.614,0.1844,-0.626
100,0.22,-0.589,0.12,-0.646,0.6,-0.675,0.2,-0.613,0.209,-0.569,0.14,-0.692,0.15,-0.717,0.1844,-0.677
100,0.22,-0.551,0.12,-0.609,0.6,-0.587,0.2,-0.613,0.209,-0.614,0.14,-0.718,0.15,-0.647,0.1844,-0.693
100,0.22,-0.571,0.12,-0.595,0.6,-0.581,0.2,-0.59,0.209,-0.628,0.14,-0.686,0.15,-0.721,0.1844,-0.733
100,0.22,-0.564,0.12,-0.602,0.6,-0.585,0.2,-0.627,0.209,-0.624,0.14,-0.721,0.15,-0.678,0.1844,-0.717
100,0.22,-0.61,0.12,-0.608,0.6,-0.669,0.2,-0.597,0.209,-0.594,0.14,-0.677,0.15,-0.637,0.1844,-0.684
100,0.22,-0.629,0.12,-0.653,0.6,-0.728,0.2,-0.69,0.209,-0.632,0.14,-0.54,0.15,-0.652,0.1844,-0.609
100,0.22,-0.615,0.12,-0.535,0.6,-0.709,0.2,-0.684,0.209,-0.591,0.14,-0.569,0.15,-0.681,0.1844,-0.622
100,0.22,-0.545,0.12,-0.598,0.6,-0.564,0.2,-0.652,0.209,-0.658,0.14,-0.715,0.15,-0.688,0.1844,-0.749
100,0.22,-0.572,0.12,-0.648,0.6,-0.684,0.2,-0.604,0.209,-0.544,0.14,-0.7,0.15,-0.705,0.1844,-0.687
100,0.22,-0.634,0.12,-0.634,0.6,-0.721,0.2,-0.719,0.209,-0.641,0.14,-0.563,0.15,-0.681,0.1844,-0.617
100,0.22,-0.659,0.12,-0.581,0.6,-0.728,0.2,-0.696,0.209,-0.637,0.14,-0.548,0.15,-0.685,0.1844,-0.612
100,0.22,-0.619,0.12,-0.59,0.6,-0.663,0.2,-0.621,0.209,-0.57,0.14,-0.68,0.15,-0.667,0.1844,-0.652
100,0.22,-0.657,0.12,-0.638,0.6,-0.71,0.2,-0.69,0.209,-0.602,0.14,-0.585,0.15,-0.669,0.1844,-0.626
100,0.22,-0.572,0.12,-0.641,0.6,-0.597,0.2,-0.63,0.209,-0.627,0.14,-0.7,0.15,-0.651,0.1844,-0.699
100,0.22,-0.586,0.12,-0.651,0.6,-0.676,0.2,-0.614,0.209,-0.567,0.14,-0.69,0.15,-0.717,0.1844,-0.674
100,0.22,-0.606,0.12,-0.618,0.6,-0.681,0.2,-0.627,0.209,-0.548,0.14,-0.693,0.15,-0.69,0.1844,-0.665
100,0.22,-0.675,0.12,-0.63,0.6,-0.753,0.2,-0.718,0.209,-0.678,0.14,-0.604,0.15,-0.661,0.1844,-0.567
100,0.22,-0.595,0.12,-0.683,0.6,-0.703,0.2,-0.645,0.209,-0.545,0.14,-0.68,0.15,-0.719,0.1844,-0.647
100,0.22,-0.634,0.12,-0.63,0.6,-0.725,0.2,-0.72,0.209,-0.65,0.14,-0.566,0.15,-0.681,0.1844,-0.621
100,0.22,-0.65,0.12,-0.674,0.6,-0.704,0.2,-0.691,0.209,-0.614,0.14,-0.573,0.15,-0.668,0.1844,-0.616
100,0.22,-0.676,0.12,-0.615,0.6,-0.746,0.2,-0.73,0.209,-0.658,0.14,-0.609,0.15,-0.666,0.1844,-0.565
100,0.22,-0.622,0.12,-0.579,0.6,-0.693,0.2,-0.616,0.209,-0.556,0.14,-0.673,0.15,-0.696,0.1844,-0.654
100,0.22,-0.539,0.12,-0.635,0.6,-0.598,0.2,-0.649,0.209,-0.636,0.14,-0.685,0.15,-0.656,0.1844,-0.703
100,0.22,-0.608,0.12,-0.601,0.6,-0.677,0.2,-0.611,0.209,-0.546,0.14,-0.681,0.15,-0.688,0.1844,-0.664
100,0.22,-0.586,0.12,-0.618,0.6,-0.674,0.2,-0.614,0.209,-0.552,0.14,-0.659,0.15,-0.679,0.1844,-0.652
100,0.22,-0.655,0.12,-0.688,0.6,-0.715,0.2,-0.703,0.209,-0.6,0.14,-0.551,0.15,-0.666,0.1844,-0.631
100,0.22,-0.675,0.12,-0.622,0.6,-0.745,0.2,-0.73,0.209,-0.656,0.14,-0.576,0.15,-0.681,0.1844,-0.594
100,0.22,-0.673,0.12,-0.63,0.6,-0.764,0.2,-0.754,0.209,-0.698,0.14,-0.649,0.15,-0.617,0.1844,-0.603
100,0.22,-0.66,0.12,-0.636,0.6,-0.779,0.2,-0.76,0.209,-0.715,0.14,-0.68,0.15,-0.615,0.1844,-0.629
100,0.22,-0.668,0.12,-0.589,0.6,-0.765,0.2,-0.742,0.209,-0.671,0.14,-0.651,0.15,-0.579,0.1844,-0.604
100,0.22,-0.671,0.12,-0.618,0.6,-0.772,0.2,-0.758,0.209,-0.693,0.14,-0.67,0.15,-0.617,0.1844,-0.618
100,0.22,-0.623,0.12,-0.565,0.6,-0.759,0.2,-0.767,0.209,-0.677,0.14,-0.62,0.15,-0.559,0.1844,-0.641
100,0.22,-0.595,0.12,-0.621,0.6,-0.665,0.2,-0.605,0.209,-0.559,0.14,-0.667,0.15,-0.676,0.1844,-0.653
100,0.22,-0.609,0.12,-0.605,0.6,-0.664,0.2,-0.596,0.209,-0.599,0.14,-0.681,0.15,-0.64,0.1844,-0.683
100,0.22,-0.653,0.12,-0.653,0.6,-0.794,0.2,-0.762,0.209,-0.703,0.14,-0.674,0.15,-0.593,0.1844,-0.624
100,0.22,-0.621,0.12,-0.666,0.6,-0.687,0.2,-0.634,0.209,-0.537,0.14,-0.677,0.15,-0.683,0.1844,-0.661
100,0.22,-0.541,0.12,-0.66,0.6,-0.601,0.2,-0.667,0.209,-0.637,0.14,-0.678,0.15,-0.65,0.1844,-0.702
100,0.22,-0.68,0.12,-0.612,0.6,-0.753,0.2,-0.785,0.209,-0.69,0.14,-0.633,0.15,-0.617,0.1844,-0.597
100,0.22,-0.597,0.12,-0.608,0.6,-0.646,0.2,-0.583,0.209,-0.585,0.14,-0.679,0.15,-0.674,0.1844,-0.662
100,0.22,-0.542,0.12,-0.571,0.6,-0.564,0.2,-0.638,0.209,-0.644,0.14,-0.734,0.15,-0.683,0.1844,-0.725
100,0.22,-0.55,0.12,-0.664,0.6,-0.593,0.2,-0.638,0.209,-0.638,0.14,-0.707,0.15,-0.678,0.1844,-0.679
100,0.22,-0.539,0.12,-0.658,0.6,-0.611,0.2,-0.636,0.209,-0.625,0.14,-0.725,0.15,-0.675,0.1844,-0.697
100,0.22,-0.572,0.12,-0.58,0.6,-0.579,0.2,-0.59,0.209,-0.649,0.14,-0.705,0.15,-0.716,0.1844,-0.742
